Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Fm'21;Fm'22;Fm'23;Fm'24;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;Y(II)21;Y(II)22;Y(II)23;Y(II)24;
05.09.20;10:38:01;1;0;0.0777;0.0020;0.0909;0.1007;0.0767;0.0616;0.0850;0.1178;0.1061;0.0841;0.0024;0.0024;0.0899;0.1373;0.1139;0.1188;0.0797;0.0904;0.0630;0.1017;0.0655;0.0029;0.0816;0.0894;0.1569;0.0034;0.1906;0.2615;0.1984;0.1901;0.1735;0.2239;0.2292;0.2317;0.0049;0.0039;0.2424;0.2488;0.2258;0.2434;0.2361;0.2620;0.1784;0.2190;0.1315;0.0039;0.2458;0.1911;0.505;0.000;0.523;0.615;0.613;0.676;0.510;0.474;0.537;0.637;0.000;0.000;0.629;0.448;0.496;0.512;0.663;0.655;0.647;0.536;0.502;0.000;0.668;0.532;
05.09.20;10:40:57;2;0;0.0772;0.0020;0.0924;0.1007;0.0772;0.0616;0.0865;0.1207;0.1051;0.0880;0.0020;0.0020;0.0894;0.1393;0.1134;0.1217;0.0792;0.0904;0.0645;0.1036;0.0665;0.0029;0.0811;0.0899;0.1593;0.0029;0.1931;0.2630;0.1965;0.1901;0.1760;0.2287;0.2268;0.2439;0.0044;0.0034;0.2395;0.2507;0.2219;0.2473;0.2361;0.2639;0.1789;0.2234;0.1315;0.0049;0.2473;0.1935;0.515;0.000;0.522;0.617;0.607;0.676;0.508;0.472;0.537;0.639;0.000;0.000;0.627;0.444;0.489;0.508;0.665;0.657;0.639;0.536;0.494;0.000;0.672;0.535;
05.09.20;10:41:58;3;0;0.0787;0.0020;0.0953;0.1031;0.0797;0.0621;0.0904;0.1261;0.1100;0.0909;0.0024;0.0024;0.0929;0.1442;0.1193;0.1290;0.0821;0.0938;0.0665;0.1090;0.0679;0.0029;0.0841;0.0938;0.1559;0.0029;0.1921;0.2532;0.1950;0.1843;0.1750;0.2292;0.2248;0.2449;0.0034;0.0034;0.2380;0.2502;0.2243;0.2478;0.2366;0.2630;0.1794;0.2219;0.1329;0.0039;0.2468;0.1935;0.495;0.000;0.504;0.593;0.591;0.663;0.483;0.450;0.511;0.629;0.000;0.000;0.610;0.424;0.468;0.479;0.653;0.643;0.629;0.509;0.489;0.000;0.659;0.515;
05.09.20;10:42:59;4;0;0.0777;0.0020;0.0958;0.1007;0.0782;0.0630;0.0890;0.1261;0.1095;0.0919;0.0029;0.0020;0.0929;0.1442;0.1193;0.1305;0.0836;0.0934;0.0665;0.1085;0.0684;0.0034;0.0841;0.0929;0.1525;0.0029;0.1916;0.2507;0.1896;0.1862;0.1696;0.2268;0.2243;0.2444;0.0029;0.0044;0.2356;0.2488;0.2239;0.2478;0.2361;0.2615;0.1789;0.2214;0.1329;0.0039;0.2483;0.1926;0.490;0.000;0.500;0.598;0.588;0.661;0.476;0.444;0.512;0.624;0.000;0.000;0.606;0.420;0.467;0.473;0.646;0.643;0.628;0.510;0.485;0.000;0.661;0.518;
05.09.20;10:44:00;5;0;0.0772;0.0020;0.0963;0.0992;0.0762;0.0630;0.0875;0.1256;0.1080;0.0929;0.0024;0.0020;0.0924;0.1447;0.1207;0.1329;0.0831;0.0938;0.0660;0.1095;0.0679;0.0029;0.0850;0.0934;0.1520;0.0034;0.1891;0.2463;0.1867;0.1882;0.1667;0.2239;0.2224;0.2468;0.0044;0.0039;0.2380;0.2483;0.2219;0.2512;0.2380;0.2649;0.1808;0.2219;0.1329;0.0044;0.2488;0.1931;0.492;0.000;0.491;0.597;0.592;0.665;0.475;0.439;0.514;0.624;0.000;0.000;0.612;0.417;0.456;0.471;0.651;0.646;0.635;0.507;0.489;0.000;0.658;0.516;
