Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Fm'21;Fm'22;Fm'23;Fm'24;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;Y(II)21;Y(II)22;Y(II)23;Y(II)24;
31.08.20;11:56:21;1;0;0.0024;0.0831;0.0044;0.0689;0.0029;0.0846;0.0733;0.1056;0.1266;0.1466;0.1452;0.0660;0.0029;0.0894;0.0024;0.1012;0.0909;0.0709;0.0738;0.0792;0.1212;0.0767;0.0049;0.0919;0.0044;0.2312;0.0068;0.1794;0.0054;0.1857;0.1808;0.2248;0.2248;0.3519;0.2502;0.1877;0.0039;0.2229;0.0044;0.2595;0.2322;0.1579;0.1970;0.2258;0.2067;0.2014;0.0059;0.1774;0.000;0.641;0.000;0.616;0.000;0.545;0.595;0.530;0.437;0.583;0.420;0.648;0.000;0.599;0.000;0.610;0.608;0.551;0.625;0.649;0.414;0.619;0.000;0.482;
31.08.20;11:56:30;2;0;0.0024;0.0924;0.0049;0.0767;0.0029;0.0919;0.0880;0.1163;0.1427;0.1691;0.1632;0.0743;0.0029;0.0992;0.0029;0.1173;0.1085;0.0772;0.0890;0.0899;0.1373;0.0855;0.0054;0.1022;0.0039;0.2322;0.0064;0.1784;0.0044;0.1872;0.1789;0.2253;0.2195;0.3504;0.2463;0.1882;0.0039;0.2214;0.0039;0.2566;0.2312;0.1588;0.1950;0.2248;0.2058;0.2009;0.0064;0.1769;0.000;0.602;0.000;0.570;0.000;0.509;0.508;0.484;0.350;0.517;0.337;0.605;0.000;0.552;0.000;0.543;0.531;0.514;0.544;0.600;0.333;0.574;0.000;0.423;
31.08.20;11:57:31;3;0;0.0024;0.0850;0.0044;0.0709;0.0029;0.0860;0.0758;0.1080;0.1276;0.1505;0.1452;0.0679;0.0020;0.0894;0.0024;0.1026;0.0938;0.0718;0.0767;0.0811;0.1232;0.0777;0.0044;0.0904;0.0044;0.2322;0.0068;0.1784;0.0049;0.1862;0.1818;0.2234;0.2190;0.3509;0.2449;0.1867;0.0044;0.2170;0.0039;0.2527;0.2302;0.1579;0.1935;0.2253;0.2023;0.1989;0.0068;0.1720;0.000;0.634;0.000;0.603;0.000;0.538;0.583;0.516;0.417;0.571;0.407;0.636;0.000;0.588;0.000;0.594;0.592;0.545;0.604;0.640;0.391;0.609;0.000;0.474;
31.08.20;11:58:32;4;0;0.0029;0.0850;0.0044;0.0709;0.0024;0.0860;0.0767;0.1075;0.1271;0.1520;0.1461;0.0689;0.0020;0.0904;0.0024;0.1031;0.0943;0.0718;0.0767;0.0816;0.1227;0.0777;0.0049;0.0919;0.0039;0.2312;0.0068;0.1789;0.0049;0.1882;0.1818;0.2195;0.2160;0.3509;0.2444;0.1891;0.0044;0.2180;0.0044;0.2522;0.2312;0.1574;0.1926;0.2243;0.2038;0.1979;0.0064;0.1720;0.000;0.632;0.000;0.604;0.000;0.543;0.578;0.510;0.412;0.567;0.402;0.636;0.000;0.585;0.000;0.591;0.592;0.543;0.602;0.636;0.398;0.607;0.000;0.466;
31.08.20;11:59:32;5;0;0.0024;0.0836;0.0054;0.0714;0.0029;0.0836;0.0762;0.1056;0.1251;0.1535;0.1461;0.0689;0.0024;0.0899;0.0024;0.1031;0.0953;0.0718;0.0762;0.0816;0.1237;0.0777;0.0044;0.0919;0.0034;0.2278;0.0059;0.1769;0.0054;0.1794;0.1784;0.2190;0.2111;0.3543;0.2429;0.1906;0.0044;0.2160;0.0044;0.2512;0.2336;0.1584;0.1901;0.2258;0.2023;0.1960;0.0059;0.1725;0.000;0.633;0.000;0.597;0.000;0.534;0.573;0.518;0.407;0.567;0.398;0.638;0.000;0.584;0.000;0.589;0.592;0.546;0.599;0.639;0.389;0.603;0.000;0.467;
