Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Fm'21;Fm'22;Fm'23;Fm'24;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;Y(II)21;Y(II)22;Y(II)23;Y(II)24;
01.09.20;11:19:26;1;0;0.0665;0.0904;0.1461;0.0029;0.0929;0.0020;0.0894;0.0904;0.1398;0.1378;0.0924;0.0899;0.0689;0.1178;0.0978;0.1222;0.0948;0.0024;0.0841;0.1070;0.0039;0.1105;0.0655;0.1188;0.1584;0.2151;0.2414;0.0039;0.1891;0.0034;0.2239;0.2072;0.2600;0.2454;0.2175;0.2067;0.1662;0.2151;0.2146;0.2434;0.2072;0.0049;0.1647;0.2107;0.0059;0.1901;0.1686;0.2014;0.580;0.580;0.395;0.000;0.509;0.000;0.600;0.564;0.462;0.438;0.575;0.565;0.585;0.452;0.544;0.498;0.542;0.000;0.490;0.492;0.000;0.419;0.612;0.410;
01.09.20;11:20:55;2;0;0.0670;0.0924;0.1471;0.0029;0.0948;0.0020;0.0904;0.0919;0.1417;0.1373;0.0958;0.0929;0.0689;0.1193;0.0982;0.1212;0.0968;0.0024;0.0831;0.1085;0.0044;0.1124;0.0679;0.1212;0.1588;0.2136;0.2395;0.0039;0.1901;0.0039;0.2224;0.2033;0.2576;0.2410;0.2185;0.2082;0.1637;0.2155;0.2136;0.2395;0.2102;0.0049;0.1608;0.2111;0.0064;0.1891;0.1706;0.1989;0.578;0.568;0.386;0.000;0.501;0.000;0.593;0.548;0.450;0.430;0.562;0.554;0.579;0.447;0.540;0.494;0.540;0.000;0.483;0.486;0.000;0.406;0.602;0.391;
01.09.20;11:21:56;3;0;0.0665;0.0943;0.1486;0.0034;0.0963;0.0024;0.0909;0.0924;0.1437;0.1388;0.0963;0.0943;0.0699;0.1217;0.0992;0.1232;0.0968;0.0020;0.0846;0.1105;0.0044;0.1158;0.0694;0.1222;0.1549;0.2136;0.2356;0.0034;0.1872;0.0044;0.2229;0.2004;0.2581;0.2390;0.2160;0.2067;0.1662;0.2121;0.2111;0.2361;0.2077;0.0039;0.1603;0.2111;0.0054;0.1940;0.1725;0.1970;0.571;0.558;0.369;0.000;0.486;0.000;0.592;0.539;0.443;0.419;0.554;0.544;0.579;0.426;0.530;0.478;0.534;0.000;0.473;0.477;0.000;0.403;0.598;0.380;
01.09.20;11:22:57;4;0;0.0665;0.0948;0.1486;0.0029;0.0958;0.0020;0.0919;0.0938;0.1447;0.1388;0.0963;0.0953;0.0694;0.1217;0.0982;0.1232;0.0958;0.0024;0.0841;0.1119;0.0044;0.1197;0.0689;0.1222;0.1535;0.2141;0.2346;0.0034;0.1877;0.0044;0.2229;0.2023;0.2546;0.2370;0.2170;0.2063;0.1642;0.2107;0.2082;0.2351;0.2067;0.0039;0.1574;0.2126;0.0068;0.1989;0.1701;0.1945;0.567;0.557;0.367;0.000;0.490;0.000;0.588;0.536;0.432;0.414;0.556;0.538;0.577;0.422;0.528;0.476;0.537;0.000;0.466;0.474;0.000;0.398;0.595;0.372;
01.09.20;11:23:57;5;0;0.0660;0.0953;0.1491;0.0029;0.0963;0.0024;0.0934;0.0953;0.1447;0.1393;0.0963;0.0948;0.0704;0.1222;0.0973;0.1227;0.0963;0.0020;0.0831;0.1119;0.0039;0.1207;0.0694;0.1207;0.1520;0.2141;0.2351;0.0039;0.1852;0.0034;0.2239;0.2038;0.2566;0.2375;0.2151;0.2067;0.1652;0.2126;0.2082;0.2331;0.2072;0.0029;0.1569;0.2111;0.0064;0.1979;0.1720;0.1911;0.566;0.555;0.366;0.000;0.480;0.000;0.583;0.532;0.436;0.414;0.552;0.541;0.574;0.425;0.533;0.474;0.535;0.000;0.470;0.470;0.000;0.390;0.597;0.368;
