Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Fm'21;Fm'22;Fm'23;Fm'24;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;Y(II)21;Y(II)22;Y(II)23;Y(II)24;
01.09.20;11:41:20;1;0;0.0802;0.1070;0.0049;0.1119;0.0850;0.0753;0.1002;0.0997;0.0958;0.0044;0.0029;0.0758;0.0831;0.1046;0.1080;0.0024;0.0064;0.0846;0.0024;0.0029;0.0723;0.1452;0.0806;0.0841;0.2175;0.1906;0.0059;0.2522;0.1906;0.1598;0.2674;0.2336;0.2131;0.0059;0.0044;0.1808;0.1887;0.2649;0.2757;0.0054;0.0078;0.1970;0.0039;0.0044;0.2009;0.2361;0.2033;0.1672;0.631;0.438;0.000;0.556;0.554;0.529;0.625;0.573;0.550;0.000;0.000;0.581;0.560;0.605;0.608;0.000;0.000;0.571;0.000;0.000;0.640;0.385;0.603;0.497;
01.09.20;11:42:23;2;0;0.0836;0.1105;0.0049;0.1158;0.0885;0.0787;0.1046;0.1080;0.1002;0.0039;0.0024;0.0792;0.0875;0.1085;0.1105;0.0024;0.0064;0.0880;0.0020;0.0024;0.0743;0.1476;0.0841;0.0875;0.2141;0.1891;0.0068;0.2498;0.1877;0.1574;0.2688;0.2439;0.2126;0.0049;0.0039;0.1760;0.1872;0.2630;0.2742;0.0044;0.0083;0.1945;0.0039;0.0039;0.1979;0.2302;0.2038;0.1657;0.610;0.416;0.000;0.536;0.529;0.500;0.611;0.557;0.529;0.000;0.000;0.550;0.533;0.587;0.597;0.000;0.000;0.548;0.000;0.000;0.625;0.359;0.588;0.472;
01.09.20;11:43:24;3;0;0.0826;0.1109;0.0054;0.1168;0.0880;0.0787;0.1051;0.1100;0.1007;0.0039;0.0029;0.0797;0.0875;0.1090;0.1105;0.0024;0.0064;0.0865;0.0020;0.0020;0.0738;0.1476;0.0841;0.0865;0.2131;0.1877;0.0054;0.2502;0.1877;0.1574;0.2678;0.2454;0.2121;0.0059;0.0039;0.1769;0.1867;0.2634;0.2732;0.0054;0.0078;0.1911;0.0044;0.0044;0.1994;0.2297;0.2023;0.1628;0.612;0.409;0.000;0.533;0.531;0.500;0.608;0.552;0.525;0.000;0.000;0.550;0.531;0.586;0.596;0.000;0.000;0.547;0.000;0.000;0.630;0.357;0.585;0.468;
01.09.20;11:44:25;4;0;0.0816;0.1109;0.0049;0.1168;0.0885;0.0782;0.1051;0.1100;0.1002;0.0044;0.0029;0.0792;0.0880;0.1095;0.1109;0.0024;0.0064;0.0875;0.0020;0.0024;0.0743;0.1471;0.0846;0.0870;0.2092;0.1901;0.0054;0.2468;0.1867;0.1569;0.2693;0.2429;0.2102;0.0059;0.0034;0.1740;0.1867;0.2664;0.2737;0.0049;0.0073;0.1901;0.0044;0.0049;0.1989;0.2292;0.2033;0.1642;0.610;0.416;0.000;0.527;0.526;0.502;0.610;0.547;0.523;0.000;0.000;0.545;0.529;0.589;0.595;0.000;0.000;0.540;0.000;0.000;0.627;0.358;0.584;0.470;
01.09.20;11:45:28;5;0;0.0821;0.1114;0.0054;0.1173;0.0875;0.0787;0.1056;0.1075;0.0997;0.0044;0.0024;0.0797;0.0870;0.1105;0.1109;0.0029;0.0064;0.0865;0.0024;0.0029;0.0738;0.1471;0.0836;0.0875;0.2111;0.1891;0.0059;0.2498;0.1838;0.1569;0.2683;0.2356;0.2107;0.0054;0.0044;0.1755;0.1833;0.2649;0.2737;0.0044;0.0088;0.1906;0.0039;0.0039;0.1989;0.2287;0.2014;0.1632;0.611;0.411;0.000;0.530;0.524;0.498;0.607;0.544;0.527;0.000;0.000;0.546;0.525;0.583;0.595;0.000;0.000;0.546;0.000;0.000;0.629;0.357;0.585;0.464;
