Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Fm'21;Fm'22;Fm'23;Fm'24;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;Y(II)21;Y(II)22;Y(II)23;Y(II)24;
03.09.20;11:25:02;1;0;0.0665;0.0684;0.0802;0.1334;0.0934;0.0024;0.0606;0.0024;0.1158;0.1329;0.1403;0.0020;0.0743;0.0929;0.1515;0.0826;0.0064;0.0943;0.0596;0.0650;0.0997;0.0660;0.1584;0.0020;0.1672;0.1760;0.1975;0.2605;0.1989;0.0039;0.1628;0.0049;0.2361;0.2429;0.2659;0.0049;0.1852;0.2219;0.2864;0.2165;0.0078;0.2527;0.1540;0.1603;0.2126;0.1906;0.2810;0.0039;0.602;0.611;0.594;0.488;0.531;0.000;0.628;0.000;0.509;0.453;0.472;0.000;0.599;0.581;0.471;0.619;0.000;0.627;0.613;0.595;0.531;0.654;0.437;0.000;
03.09.20;11:26:02;2;0;0.0689;0.0704;0.0831;0.1373;0.0958;0.0020;0.0616;0.0024;0.1178;0.1369;0.1452;0.0020;0.0758;0.0943;0.1554;0.0846;0.0064;0.0973;0.0611;0.0674;0.1026;0.0679;0.1618;0.0024;0.1696;0.1740;0.1940;0.2561;0.1979;0.0039;0.1608;0.0039;0.2346;0.2434;0.2615;0.0034;0.1838;0.2243;0.2830;0.2170;0.0083;0.2493;0.1515;0.1628;0.2107;0.1891;0.2815;0.0044;0.594;0.596;0.572;0.464;0.516;0.000;0.617;0.000;0.498;0.438;0.445;0.000;0.588;0.580;0.451;0.610;0.000;0.610;0.597;0.586;0.513;0.641;0.425;0.000;
03.09.20;11:27:03;3;0;0.0699;0.0704;0.0816;0.1378;0.0958;0.0020;0.0626;0.0024;0.1158;0.1369;0.1452;0.0020;0.0762;0.0943;0.1564;0.0860;0.0064;0.0968;0.0621;0.0679;0.1022;0.0679;0.1623;0.0020;0.1716;0.1755;0.1935;0.2546;0.1965;0.0049;0.1647;0.0049;0.2297;0.2454;0.2639;0.0049;0.1828;0.2243;0.2830;0.2180;0.0088;0.2493;0.1525;0.1637;0.2082;0.1901;0.2805;0.0044;0.593;0.599;0.578;0.459;0.512;0.000;0.620;0.000;0.496;0.442;0.450;0.000;0.583;0.580;0.447;0.605;0.000;0.612;0.593;0.585;0.509;0.643;0.422;0.000;
03.09.20;11:28:04;4;0;0.0704;0.0709;0.0821;0.1373;0.0953;0.0024;0.0630;0.0020;0.1168;0.1378;0.1461;0.0024;0.0762;0.0948;0.1574;0.0860;0.0064;0.0968;0.0626;0.0679;0.1022;0.0684;0.1623;0.0024;0.1730;0.1755;0.1931;0.2546;0.1965;0.0044;0.1657;0.0044;0.2307;0.2454;0.2630;0.0034;0.1833;0.2229;0.2815;0.2185;0.0083;0.2468;0.1515;0.1618;0.2077;0.1916;0.2801;0.0044;0.593;0.596;0.575;0.461;0.515;0.000;0.619;0.000;0.494;0.438;0.444;0.000;0.584;0.575;0.441;0.606;0.000;0.608;0.587;0.580;0.508;0.643;0.421;0.000;
03.09.20;11:29:05;5;0;0.0714;0.0714;0.0826;0.1378;0.0953;0.0020;0.0626;0.0024;0.1168;0.1383;0.1471;0.0024;0.0758;0.0948;0.1569;0.0865;0.0059;0.0963;0.0621;0.0684;0.1022;0.0689;0.1628;0.0024;0.1764;0.1750;0.1945;0.2561;0.1950;0.0034;0.1657;0.0039;0.2297;0.2454;0.2634;0.0044;0.1804;0.2224;0.2805;0.2190;0.0078;0.2473;0.1540;0.1637;0.2072;0.1921;0.2801;0.0049;0.596;0.592;0.575;0.462;0.511;0.000;0.622;0.000;0.491;0.436;0.442;0.000;0.580;0.574;0.441;0.605;0.000;0.611;0.597;0.582;0.507;0.641;0.419;0.000;
