Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Fm'17;Fm'18;Fm'19;Fm'20;Fm'21;Fm'22;Fm'23;Fm'24;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;Y(II)17;Y(II)18;Y(II)19;Y(II)20;Y(II)21;Y(II)22;Y(II)23;Y(II)24;
02.09.20;11:18:50;1;0;0.0024;0.0020;0.0846;0.0024;0.0670;0.0924;0.0020;0.1305;0.1486;0.1017;0.1608;0.0855;0.0728;0.1500;0.0020;0.1398;0.0992;0.1339;0.0899;0.0020;0.1197;0.0992;0.0987;0.0973;0.0024;0.0049;0.2019;0.0034;0.1676;0.2380;0.0044;0.2981;0.2962;0.2786;0.3265;0.1755;0.1945;0.2815;0.0049;0.2556;0.2067;0.2615;0.2063;0.0039;0.3152;0.2141;0.2219;0.2424;0.000;0.000;0.581;0.000;0.601;0.612;0.000;0.562;0.498;0.635;0.507;0.513;0.626;0.467;0.000;0.453;0.520;0.488;0.564;0.000;0.620;0.537;0.555;0.599;
02.09.20;11:20:19;2;0;0.0024;0.0020;0.0831;0.0020;0.0626;0.0914;0.0020;0.1237;0.1442;0.1017;0.1584;0.0870;0.0699;0.1491;0.0024;0.1413;0.1085;0.1349;0.0894;0.0024;0.1197;0.0997;0.0929;0.1002;0.0034;0.0039;0.1970;0.0029;0.1540;0.2346;0.0044;0.2708;0.2859;0.2771;0.3226;0.1755;0.1857;0.2810;0.0049;0.2595;0.2273;0.2625;0.2038;0.0034;0.3104;0.2146;0.2019;0.2449;0.000;0.000;0.578;0.000;0.594;0.610;0.000;0.543;0.496;0.633;0.509;0.504;0.624;0.470;0.000;0.456;0.523;0.486;0.561;0.000;0.614;0.535;0.540;0.591;
02.09.20;11:21:20;3;0;0.0020;0.0024;0.0846;0.0020;0.0635;0.0929;0.0020;0.1251;0.1481;0.1036;0.1642;0.0880;0.0709;0.1544;0.0024;0.1442;0.1109;0.1378;0.0914;0.0024;0.1217;0.1017;0.0958;0.1002;0.0029;0.0049;0.1950;0.0029;0.1540;0.2341;0.0034;0.2713;0.2854;0.2752;0.3284;0.1725;0.1838;0.2791;0.0044;0.2586;0.2278;0.2605;0.2014;0.0039;0.3109;0.2146;0.2053;0.2439;0.000;0.000;0.566;0.000;0.587;0.603;0.000;0.539;0.481;0.623;0.500;0.490;0.614;0.447;0.000;0.442;0.513;0.471;0.546;0.000;0.608;0.526;0.533;0.589;
02.09.20;11:22:21;4;0;0.0020;0.0024;0.0841;0.0020;0.0640;0.0924;0.0020;0.1261;0.1452;0.1026;0.1652;0.0865;0.0714;0.1540;0.0024;0.1437;0.1105;0.1388;0.0904;0.0020;0.1212;0.1017;0.0958;0.0992;0.0034;0.0049;0.1931;0.0039;0.1549;0.2336;0.0039;0.2732;0.2845;0.2757;0.3280;0.1720;0.1857;0.2810;0.0029;0.2571;0.2273;0.2625;0.2014;0.0034;0.3094;0.2141;0.2067;0.2410;0.000;0.000;0.565;0.000;0.587;0.605;0.000;0.538;0.490;0.628;0.496;0.497;0.616;0.452;0.000;0.441;0.514;0.471;0.551;0.000;0.608;0.525;0.537;0.588;
02.09.20;11:23:22;5;0;0.0020;0.0024;0.0841;0.0020;0.0645;0.0929;0.0024;0.1271;0.1486;0.1031;0.1662;0.0870;0.0714;0.1554;0.0020;0.1432;0.1119;0.1398;0.0914;0.0020;0.1212;0.1012;0.0963;0.1002;0.0029;0.0034;0.1940;0.0034;0.1559;0.2317;0.0044;0.2737;0.2874;0.2752;0.3294;0.1711;0.1843;0.2825;0.0044;0.2561;0.2297;0.2659;0.2009;0.0034;0.3084;0.2121;0.2063;0.2390;0.000;0.000;0.567;0.000;0.586;0.599;0.000;0.536;0.483;0.625;0.496;0.491;0.613;0.450;0.000;0.441;0.513;0.474;0.545;0.000;0.607;0.523;0.533;0.581;
