Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
28.08.20;16:49:33;1;0;0.1070;0.1022;0.1520;0.1022;0.1461;0.1158;0.1681;0.1325;0.0992;0.1320;0.1075;0.0914;0.1999;0.1931;0.2884;0.1916;0.2678;0.2180;0.3211;0.2361;0.2043;0.2390;0.2038;0.1750;0.465;0.471;0.473;0.467;0.454;0.469;0.476;0.439;0.514;0.448;0.472;0.478;
28.08.20;16:51:23;2;0;0.1090;0.1041;0.1544;0.1056;0.1481;0.1193;0.1716;0.1344;0.0997;0.1334;0.1100;0.0914;0.1999;0.1926;0.2874;0.1906;0.2678;0.2204;0.3201;0.2375;0.2038;0.2405;0.2038;0.1725;0.455;0.459;0.463;0.446;0.447;0.459;0.464;0.434;0.511;0.445;0.460;0.470;
28.08.20;16:52:23;3;0;0.1124;0.1070;0.1574;0.1080;0.1525;0.1227;0.1760;0.1373;0.1022;0.1369;0.1134;0.0948;0.1970;0.1911;0.2859;0.1916;0.2664;0.2175;0.3182;0.2356;0.2033;0.2385;0.2028;0.1740;0.429;0.440;0.450;0.436;0.428;0.436;0.447;0.417;0.498;0.426;0.441;0.455;
28.08.20;16:53:24;4;0;0.1124;0.1075;0.1564;0.1085;0.1525;0.1232;0.1760;0.1378;0.1022;0.1364;0.1129;0.0948;0.1984;0.1906;0.2840;0.1916;0.2664;0.2170;0.3206;0.2370;0.2019;0.2366;0.2023;0.1725;0.433;0.436;0.449;0.434;0.428;0.432;0.451;0.419;0.494;0.424;0.442;0.450;
