Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
28.08.20;17:01:37;1;0;0.0723;0.0850;0.0689;0.0743;0.0709;0.1051;0.1163;0.0743;0.0753;0.0787;0.0973;0.0723;0.2356;0.2630;0.2224;0.2297;0.2195;0.3358;0.3656;0.2370;0.2380;0.2444;0.3113;0.2292;0.693;0.677;0.690;0.677;0.677;0.687;0.682;0.687;0.684;0.678;0.688;0.684;
28.08.20;17:03:14;2;0;0.0777;0.0894;0.0728;0.0787;0.0748;0.1100;0.1217;0.0782;0.0797;0.0831;0.1026;0.0767;0.2351;0.2576;0.2224;0.2302;0.2175;0.3324;0.3607;0.2346;0.2380;0.2410;0.3094;0.2312;0.669;0.653;0.673;0.658;0.656;0.669;0.663;0.667;0.665;0.655;0.668;0.668;
28.08.20;17:04:15;3;0;0.0797;0.0919;0.0748;0.0806;0.0767;0.1129;0.1246;0.0802;0.0821;0.0850;0.1046;0.0792;0.2361;0.2571;0.2209;0.2278;0.2175;0.3289;0.3568;0.2331;0.2375;0.2405;0.3074;0.2312;0.663;0.643;0.662;0.646;0.647;0.657;0.651;0.656;0.654;0.646;0.660;0.658;
28.08.20;17:05:16;4;0;0.0792;0.0914;0.0743;0.0797;0.0767;0.1129;0.1241;0.0802;0.0821;0.0846;0.1041;0.0787;0.2331;0.2556;0.2214;0.2278;0.2160;0.3265;0.3539;0.2326;0.2366;0.2390;0.3045;0.2307;0.660;0.642;0.664;0.650;0.645;0.654;0.649;0.655;0.653;0.646;0.658;0.659;
