Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
28.08.20;14:36:28;1;0;0.0704;0.0924;0.0860;0.0684;0.0836;0.0914;0.0850;0.0880;0.0811;0.0758;0.0841;0.0738;0.1769;0.2111;0.2033;0.1774;0.2072;0.2170;0.2116;0.2224;0.2004;0.1794;0.2160;0.1848;0.602;0.563;0.577;0.614;0.597;0.579;0.598;0.604;0.595;0.578;0.611;0.601;
28.08.20;14:36:43;2;0;0.0802;0.1056;0.0982;0.0782;0.0948;0.1046;0.0982;0.1017;0.0914;0.0870;0.0948;0.0846;0.1711;0.2077;0.1989;0.1720;0.2028;0.2146;0.2087;0.2195;0.1935;0.1760;0.2131;0.1794;0.531;0.492;0.506;0.545;0.533;0.513;0.529;0.537;0.528;0.506;0.555;0.529;
28.08.20;14:37:44;3;0;0.0738;0.0968;0.0894;0.0709;0.0865;0.0948;0.0880;0.0924;0.0816;0.0797;0.0875;0.0777;0.1730;0.2063;0.1940;0.1706;0.2009;0.2107;0.2058;0.2146;0.1862;0.1750;0.2097;0.1794;0.573;0.531;0.539;0.585;0.569;0.550;0.572;0.569;0.562;0.545;0.583;0.567;
28.08.20;14:38:45;4;0;0.0748;0.0973;0.0904;0.0714;0.0885;0.0948;0.0890;0.0929;0.0811;0.0802;0.0870;0.0777;0.1725;0.2072;0.1975;0.1696;0.2023;0.2092;0.2048;0.2185;0.1823;0.1769;0.2082;0.1789;0.567;0.531;0.542;0.579;0.563;0.547;0.566;0.575;0.555;0.547;0.582;0.566;
28.08.20;14:39:46;5;0;0.0753;0.0968;0.0904;0.0709;0.0870;0.0948;0.0899;0.0929;0.0802;0.0792;0.0875;0.0777;0.1725;0.2028;0.1960;0.1676;0.1989;0.2077;0.2063;0.2126;0.1808;0.1720;0.2082;0.1764;0.564;0.523;0.539;0.577;0.563;0.544;0.564;0.563;0.557;0.540;0.580;0.560;
