Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
28.08.20;14:51:28;1;0;0.0523;0.0635;0.0635;0.0606;0.0797;0.0645;0.0714;0.0689;0.0694;0.0982;0.0718;0.0611;0.1720;0.2116;0.2092;0.1945;0.2732;0.2116;0.2239;0.2292;0.2322;0.3099;0.2346;0.2053;0.696;0.700;0.696;0.688;0.708;0.695;0.681;0.699;0.701;0.683;0.694;0.702;
28.08.20;14:51:45;2;0;0.0587;0.0718;0.0714;0.0674;0.0899;0.0718;0.0782;0.0772;0.0792;0.1075;0.0797;0.0689;0.1716;0.2102;0.2067;0.1935;0.2737;0.2092;0.2219;0.2287;0.2307;0.3069;0.2346;0.2038;0.658;0.658;0.655;0.652;0.671;0.657;0.648;0.662;0.657;0.650;0.660;0.662;
28.08.20;14:52:46;3;0;0.0562;0.0665;0.0660;0.0635;0.0841;0.0684;0.0743;0.0728;0.0733;0.1022;0.0758;0.0635;0.1725;0.2082;0.2038;0.1916;0.2727;0.2087;0.2219;0.2283;0.2292;0.3065;0.2326;0.2009;0.674;0.681;0.676;0.668;0.692;0.672;0.665;0.681;0.680;0.667;0.674;0.684;
28.08.20;14:53:47;4;0;0.0567;0.0670;0.0670;0.0645;0.0841;0.0684;0.0743;0.0733;0.0733;0.1036;0.0758;0.0626;0.1716;0.2058;0.2058;0.1921;0.2722;0.2063;0.2199;0.2283;0.2287;0.3069;0.2326;0.1989;0.670;0.675;0.675;0.664;0.691;0.668;0.662;0.679;0.679;0.662;0.674;0.686;
28.08.20;14:54:48;5;0;0.0567;0.0665;0.0674;0.0645;0.0846;0.0689;0.0748;0.0718;0.0728;0.1041;0.0762;0.0630;0.1711;0.2043;0.2053;0.1911;0.2713;0.2077;0.2209;0.2224;0.2278;0.3045;0.2326;0.1989;0.669;0.675;0.671;0.662;0.688;0.668;0.662;0.677;0.680;0.658;0.672;0.683;
